lat,lon,mean_annual_prec,std_annual_prec,mean_annual_evap,std_annual_evap
-6.12565445026178,-62.5,2162.9543031198996,606.2594788689623,1249.0909416967188,56.86709010702802
-5.183246073298429,-62.5,2209.7265892200307,665.3694715891332,1262.0195175352274,58.48713074535558
-4.2408376963350785,-62.5,2246.1590801920224,717.6411253805128,1304.4780589576112,61.93329248569377
-3.298429319371728,-62.5,2248.909996108716,786.532964662366,1272.2124230570043,62.08212054940773
-2.356020942408377,-62.5,2380.9115629829494,895.861380267567,1249.2493355039915,64.77970801223094
-1.4136125654450262,-62.5,2448.1015703843573,928.4671544086852,1301.7647913306719,65.68137915132861
-0.4712041884816754,-62.5,2410.517189402955,938.0729206767894,1272.5662912435946,63.899580003225154
0.4712041884816754,-62.5,2516.102142957576,934.8734282511413,1294.3866637529572,63.752896363239756
1.4136125654450262,-62.5,2559.508935001507,885.7557818544002,1234.0456378449162,69.49165468598993
2.356020942408377,-62.5,2617.8185658879916,851.0547719380222,1186.072014668538,131.08817888832525
3.298429319371728,-62.5,2336.3728525188067,763.6291186886847,1146.1296291958279,148.11946138600564
-18.376963350785346,-61.25,870.0347328162242,509.91638465042035,831.9741940428066,125.84506834056009
-17.434554973821996,-61.25,988.4149232672722,522.4426112711137,939.2384809645882,126.2252553801715
-16.492146596858646,-61.25,1119.9915792826473,556.0200354087282,897.4044576961314,112.09604116279532
-15.549738219895294,-61.25,1235.5600294856674,563.6799303116169,1015.9270922064243,184.07223334369047
-14.607329842931941,-61.25,1369.0597009043797,553.0453869260182,1218.735396897595,61.60652838853763
-13.664921465968591,-61.25,1502.8558348439572,527.5704525881335,1266.307892911951,62.33122979329147
-12.72251308900524,-61.25,1629.0028125970757,491.0043666932521,1275.7093655408244,65.89829551573173
-11.780104712041888,-61.25,1708.6633176661853,473.5975227348229,1172.4317240002274,119.73433918921135
-10.837696335078537,-61.25,1783.9613247368682,479.12468905110944,1106.0538500631337,104.59967101431204
-9.895287958115185,-61.25,1844.455511955754,476.45867553993594,1183.968692933995,83.11493927713533
-8.952879581151834,-61.25,2004.7315286801527,484.5097354219807,1242.2982408590033,57.24679586393009
-8.010471204188482,-61.25,2129.7639659110278,522.8942055426689,1239.8749991354998,55.06861609512199
-7.0680628272251305,-61.25,2232.3534319754876,593.7611449310949,1233.7870535402326,56.0049555909536
-6.12565445026178,-61.25,2289.0947466893876,650.9444643410257,1253.2621159813134,57.121077406464494
-5.183246073298429,-61.25,2328.5666312231233,703.1715450967347,1258.2255421074224,57.29136068606867
-4.2408376963350785,-61.25,2335.3890508031473,749.5627757296129,1266.0670830508461,60.80981648595454
-3.298429319371728,-61.25,2435.1960933105042,815.5677731200451,1292.2648014816223,63.73662762440923
-2.356020942408377,-61.25,2426.908833990576,872.788290121607,1262.5263717360212,64.63426654973642
-1.4136125654450262,-61.25,2454.5097456409435,934.4906925467798,1256.015480755479,68.12208874612317
-0.4712041884816754,-61.25,2496.9908534346264,987.8301545485679,1250.7298603792442,67.48303738625913
0.4712041884816754,-61.25,2550.649822926259,956.1210880984584,1265.6176953002578,66.2205526810159
1.4136125654450262,-61.25,2545.401884969809,885.347903428359,1261.61838928418,67.59251393131412
2.356020942408377,-61.25,2390.1109713833584,804.32431168093,1292.7631765460246,68.3490838029015
3.298429319371728,-61.25,1970.4148686126723,676.2230604026258,1330.4802751452662,115.28846554491419
4.2408376963350785,-61.25,1564.2077365115654,639.8555511082037,1178.6947449423023,124.35929325376019
-15.549738219895294,-60.0,1249.326344424455,550.9069028043451,761.0220153424598,58.33813514214307
-14.607329842931941,-60.0,1405.981568491131,545.0614481759649,1268.55884931513,101.32309906105387
-13.664921465968591,-60.0,1547.40470643604,528.1284351722137,1269.4549213979335,74.92587954177881
-12.72251308900524,-60.0,1634.3324622348323,497.75085287111375,1126.6228897019828,130.47405598073755
-11.780104712041888,-60.0,1741.2628897570933,484.89869844330906,1163.7892622132713,112.01429830860161
-10.837696335078537,-60.0,1832.0539468713257,485.4897052564861,1127.8088167249007,97.95886331501215
-9.895287958115185,-60.0,1925.0216132838243,485.63410244691096,1183.6098374149587,83.45755949678565
-8.952879581151834,-60.0,2070.5272174949196,502.82862221912495,1229.4126339429058,58.62568953151384
-8.010471204188482,-60.0,2230.3458766038816,558.6931343832837,1247.2280325476895,58.73533379639137
-7.0680628272251305,-60.0,2359.148504750763,617.0739334698583,1251.1745499919052,58.2401407620552
